Day N#,Start_Date,Mars_X,Mars_Y,Measurements_used
471,2001-04-16,-0.9657651449622539,-1.2011923145297156,10
472,2001-04-17,-0.9542429441040642,-1.2087351086831457,10
473,2001-04-18,-0.942644330890882,-1.2161827905885902,10
474,2001-04-19,-0.9307375972490147,-1.2237397158033991,11
475,2001-04-20,-0.91900603141475,-1.2309694305928547,11
476,2001-04-21,-0.9072005735104857,-1.2381015141339544,11
477,2001-04-22,-0.8953218403092937,-1.2451348737018777,11
478,2001-04-23,-0.8833704719142871,-1.2520684288825457,11
479,2001-04-24,-0.8713471306844749,-1.2589011063560234,11
480,2001-04-25,-0.8592524985183063,-1.2656318347231559,11
481,2001-04-26,-0.8470872736953923,-1.2722595406770363,11
482,2001-04-27,-0.8348521686098461,-1.278783147327991,11
483,2001-04-28,-0.8225479094320192,-1.2852015750727024,11
484,2001-04-29,-0.8101752381076622,-1.2915137450711875,11
485,2001-04-30,-0.797734916304251,-1.2977185849460848,11
486,2001-05-01,-0.7852277301486497,-1.3038150356236262,11
487,2001-05-02,-0.7726544941176634,-1.3098020575088172,11
488,2001-05-03,-0.7600160525144612,-1.3156786339152649,11
489,2001-05-04,-0.747313277704623,-1.3214437702332495,11
490,2001-05-05,-0.7345470654352456,-1.3270964886064482,11
491,2001-05-06,-0.721718328579964,-1.3326358193347307,11
492,2001-05-07,-0.7088279911053352,-1.3380607912524085,11
493,2001-05-08,-0.6958769838190758,-1.3433704236790545,11
494,2001-05-09,-0.6828662426701088,-1.3485637222018252,11
495,2001-05-10,-0.6697967093488743,-1.353639679680278,11
496,2001-05-11,-0.6566693331371951,-1.358597282728868,11
497,2001-05-12,-0.6434850727284104,-1.3634355227599066,11
498,2001-05-13,-0.630244897116611,-1.368153409580488,11
499,2001-05-14,-0.6169497854161494,-1.3727499847600784,11
500,2001-05-15,-0.6036007262886862,-1.3772243320380804,11
501,2001-05-16,-0.590198718156553,-1.3815755832595242,11
502,2001-05-17,-0.5767447712602712,-1.3858029201434026,11
503,2001-05-18,-0.563239911823562,-1.3899055733696772,11
504,2001-05-19,-0.5496851874400851,-1.3938828203250813,11
505,2001-05-20,-0.5360816718867865,-1.3977339818738106,11
506,2001-05-21,-0.5224304674814504,-1.4014584177845482,11
507,2001-05-22,-0.5087327040018471,-1.4050555205662352,11
508,2001-05-23,-0.49498953459153305,-1.4085247082067147,11
509,2001-05-24,-0.48120213019588565,-1.4118654169881033,11
510,2001-05-25,-0.4673716744095271,-1.4150770957240482,11
511,2001-05-26,-0.45349936022238696,-1.4181592024749434,11
512,2001-05-27,-0.4395863893501911,-1.4211112042975793,11
513,2001-05-28,-0.4256339739418611,-1.4239325799852471,11
514,2001-05-29,-0.4116433396979229,-1.4266228249959285,11
515,2001-05-30,-0.39761572896591946,-1.4291814568564065,11
516,2001-05-31,-0.38355240233379295,-1.431608018599515,11
517,2001-06-01,-0.36945463773456516,-1.4339020778567297,11
518,2001-06-02,-0.3553237270362089,-1.4360632204663755,11
519,2001-06-03,-0.34116097110893817,-1.4380910394571618,11
520,2001-06-04,-0.32696767489606277,-1.4399851220407545,11
521,2001-06-05,-0.31274514381473256,-1.4417450380479466,11
522,2001-06-06,-0.2984946820561535,-1.44337033296079,11
523,2001-06-07,-0.28421759242993205,-1.444860527577432,11
524,2001-06-08,-0.2699151766997988,-1.446215124720659,11
525,2001-06-09,-0.2555887351910819,-1.4474336216505836,11
526,2001-06-10,-0.24123956492772122,-1.4485155253849864,11
527,2001-06-11,-0.22686895651922648,-1.4494603673426476,11
528,2001-06-12,-0.21247819103444088,-1.450267713975617,11
529,2001-06-13,-0.1980685386006576,-1.4509371715827137,11
530,2001-06-14,-0.18364126007582723,-1.451468385881233,11
531,2001-06-15,-0.16919761199975836,-1.451861038902058,11
532,2001-06-16,-0.15473885372886811,-1.45211484614585,11
533,2001-06-17,-0.14026625480782212,-1.4522295556077527,11
534,2001-06-18,-0.1257811005589006,-1.4522049483221462,11
535,2001-06-19,-0.11128469460562551,-1.4520408388241408,11
536,2001-06-20,-0.096778358301847,-1.4517370740170412,11
537,2001-06-21,-0.0822634282118967,-1.451293530000509,11
538,2001-06-22,-0.06774125329060972,-1.4507101075331783,11
539,2001-06-23,-0.053213193089498186,-1.449986727355394,11
540,2001-06-24,-0.038680617501424285,-1.4491233265809746,11
541,2001-06-25,-0.02414490774198607,-1.448119857023013,11
542,2001-06-26,-0.009607457778342486,-1.4469762857408741,11
543,2001-06-27,0.0049303246742429495,-1.4456925972608095,11
544,2001-06-28,0.019467018251957454,-1.4442687959787095,11
545,2001-06-29,0.034001189387341306,-1.4427049066763922,11
546,2001-06-30,0.04853139482564686,-1.4410009714340375,11
547,2001-07-01,0.06305618447125111,-1.4391570425750166,11
548,2001-07-02,0.07757410365896085,-1.4371731729530113,11
549,2001-07-03,0.09208369423347225,-1.4350494059797951,11
550,2001-07-04,0.10658349445590859,-1.4327857679241105,11
551,2001-07-05,0.12107203844120965,-1.4303822644002067,11
552,2001-07-06,0.1355478562341807,-1.4278388819254944,11
553,2001-07-07,0.1500094755270588,-1.42515559417047,11
554,2001-07-08,0.16445542538940594,-1.4223323713172946,11
555,2001-07-09,0.17888424143441803,-1.4193691901597074,11
556,2001-07-10,0.1932944709399146,-1.4162660425192188,11
557,2001-07-11,0.20663448399319298,-1.4125522301973743,10
558,2001-07-12,0.22102917428825866,-1.4092020768358176,10
559,2001-07-13,0.2354020861226446,-1.4057110625407516,10
560,2001-07-14,0.24975179230267555,-1.402079237974261,10
561,2001-07-15,0.2640768603720229,-1.398306672828166,10
562,2001-07-16,0.2783758440841698,-1.394393455724041,10
563,2001-07-17,0.2926472776938994,-1.390339694734292,10
564,2001-07-18,0.30688967307312887,-1.386145516989526,10
565,2001-07-19,0.32110151858231223,-1.3818110663593361,10
566,2001-07-20,0.33528127825026144,-1.3773364993470905,10
567,2001-07-21,0.34942739029279163,-1.3727219803722828,10
568,2001-07-22,0.3635382650590749,-1.3679676780406558,10
569,2001-07-23,0.3776122834659497,-1.3630737637392139,10
570,2001-07-24,0.3916477972103386,-1.3580404130720314,10
571,2001-07-25,0.40485368563840507,-1.3531912118402445,11
572,2001-07-26,0.4187881091290833,-1.3479051593237001,11
573,2001-07-27,0.4326800123447138,-1.3424809469960421,11
574,2001-07-28,0.44652772941347174,-1.3369187554857702,11
575,2001-07-29,0.4603295873989539,-1.3312187765515064,11
576,2001-07-30,0.47408390853012183,-1.3253812096813742,11
577,2001-07-31,0.48778901097841837,-1.3194062585269926,11
578,2001-08-01,0.5014432088251002,-1.3132941285834556,11
579,2001-08-02,0.5150448122948885,-1.3070450269836367,11
580,2001-08-03,0.5285921294910754,-1.3006591646803527,11
581,2001-08-04,0.5420834705730915,-1.2941367608060261,11
582,2001-08-05,0.5555171545193494,-1.2874780486407817,11
583,2001-08-06,0.5688915175883282,-1.2806832824184713,11
584,2001-08-07,0.5822049217978865,-1.273752744175906,11
585,2001-08-08,0.5954557615034256,-1.2666867499358623,11
586,2001-08-09,0.608642466535968,-1.259485654635933,11
587,2001-08-10,0.6217635012982969,-1.2521498554061399,11
588,2001-08-11,0.6348173604520811,-1.2446797931139664,11
589,2001-08-12,0.6478025628174686,-1.2370759524490869,11
590,2001-08-13,0.6607176453195667,-1.2293388609899338,11
591,2001-08-14,0.6735611581875641,-1.2214690875457626,11
592,2001-08-15,0.6863316615731088,-1.213467239754673,11
593,2001-08-16,0.6990277228758682,-1.2053339607935138,11
594,2001-08-17,0.7116479137444056,-1.1970699253281138,11
595,2001-08-18,0.7241908061025032,-1.188675835343889,11
596,2001-08-19,0.7366549674983848,-1.180152416858756,11
597,2001-08-20,0.7490389570968946,-1.1715004184008615,11
598,2001-08-21,0.7613413239870858,-1.1627206114460231,11
599,2001-08-22,0.773560608695181,-1.1538137920094647,11
600,2001-08-23,0.7856953472876184,-1.1447807818383295,11
601,2001-08-24,0.7977440762990149,-1.1356224276914346,11
602,2001-08-25,0.8097053366769613,-1.1263395980902897,11
603,2001-08-26,0.8215776758227266,-1.1169331782023226,11
604,2001-08-27,0.83335964791037,-1.107404064463346,11
605,2001-08-28,0.845049813414246,-1.097753160640084,11
606,2001-08-29,0.8566467389915963,-1.087981376283894,11
607,2001-08-30,0.8681489986520577,-1.0780896274724614,11
608,2001-08-31,0.8795551766725515,-1.0680788389919504,11
609,2001-09-01,0.8908638721129938,-1.0579499469289064,11
610,2001-09-02,0.9020737041692144,-1.0477039009337077,11
611,2001-09-03,0.9131833171729287,-1.0373416659940446,11
612,2001-09-04,0.9241913840654172,-1.0268642241577315,11
613,2001-09-05,0.9350966076645141,-1.0162725769102972,11
614,2001-09-06,0.9458977197351649,-1.0055677485838217,11
615,2001-09-07,0.9565934784296093,-0.9947507903794609,11
616,2001-09-08,0.9671826649360731,-0.9838227838595034,11
617,2001-09-09,0.9776640801598794,-0.9727848426670398,11
618,2001-09-10,0.9880365420067827,-0.9616381118797834,11
619,2001-09-11,0.998298883445061,-0.9503837653432163,11
620,2001-09-12,1.0084499511194542,-0.9390230019378042,11
621,2001-09-13,1.018488603986926,-0.9275570417854299,11
622,2001-09-14,1.02841371134726,-0.9159871231398045,11
623,2001-09-15,1.0382241498617137,-0.9043145004629096,11
624,2001-09-16,1.0479187997325219,-0.8925404440164362,11
625,2001-09-17,1.0574965409772676,-0.8806662409930233,11
626,2001-09-18,1.066956251194676,-0.8686931976209125,11
627,2001-09-19,1.0762968058449909,-0.8566226409706643,11
628,2001-09-20,1.0855170808461616,-0.8444559188757579,11
629,2001-09-21,1.0946159560156041,-0.8321943968790221,11
630,2001-09-22,1.1035923175569606,-0.8198394523181205,11
631,2001-09-23,1.1124450586435704,-0.8073924669299261,11
632,2001-09-24,1.121173078532507,-0.7948548200246695,11
633,2001-09-25,1.1297752816784774,-0.7822278840534892,11
634,2001-09-26,1.1382505785242962,-0.7695130233904397,11
635,2001-09-27,1.146597889070653,-0.7567115958662824,11
636,2001-09-28,1.1548161493285505,-0.7438249556764912,11
637,2001-09-29,1.162904319703157,-0.7308544561486175,11
638,2001-09-30,1.170861393529952,-0.7178014514454305,11
639,2001-10-01,1.1786864037017317,-0.7046672972432584,11
640,2001-10-02,1.1863784259121755,-0.6914533513229228,11
641,2001-10-03,1.193936578420443,-0.6781609754302391,11
642,2001-10-04,1.2013600196887442,-0.664791539431728,11
643,2001-10-05,1.2086479458782347,-0.651346427765073,11
644,2001-10-06,1.215799589702185,-0.637827046926322,11
645,2001-10-07,1.222814220960092,-0.6242348319537635,11
646,2001-10-08,1.22969114797348,-0.610571250116071,11
647,2001-10-09,1.236429718690701,-0.596837801221223,11
648,2001-10-10,1.2430293204782579,-0.5830360153648725,11
649,2001-10-11,1.2494893781714937,-0.5691674496764835,11
650,2001-10-12,1.2558093504186414,-0.555233685475629,11
651,2001-10-13,1.2619887246469657,-0.5412363266394818,11
652,2001-10-14,1.26802701124821,-0.5271769993870369,11
653,2001-10-15,1.2739237378662567,-0.5130573532263913,11
654,2001-10-16,1.2796784447752723,-0.4988790623421521,11
655,2001-10-17,1.2852906819753447,-0.48464382619344193,11
656,2001-10-18,1.290760007788533,-0.4703533678785815,11
657,2001-10-19,1.2960859878884905,-0.45600942934188077,11
658,2001-10-20,1.3012681934950725,-0.4416137637292126,11
659,2001-10-21,1.306306198110009,-0.42716812646289337,11
660,2001-10-22,1.3111995732289141,-0.41267426712279415,11
661,2001-10-23,1.3159478843217391,-0.39813392376078566,11
662,2001-10-24,1.3205506886496503,-0.38354882018419784,11
663,2001-10-25,1.3250075361038203,-0.3689206655633079,11
664,2001-10-26,1.329317973374829,-0.3542511549363385,11
665,2001-10-27,1.333481550720627,-0.3395419691227103,11
666,2001-10-28,1.3374978297496884,-0.32479477324816936,11
667,2001-10-29,1.3417802709521758,-0.3093870035648816,10
668,2001-10-30,1.3455068995225081,-0.29453414294708197,10
669,2001-10-31,1.3490836803087474,-0.27964826729851894,10
670,2001-11-01,1.3525102825018362,-0.2647310175618622,10
671,2001-11-02,1.3557864010162537,-0.24978401962700766,10
672,2001-11-03,1.3589117560662534,-0.23480889465379456,10
673,2001-11-04,1.361886095061792,-0.21980726901258418,10
674,2001-11-05,1.3647091956217714,-0.20478078155068402,10
675,2001-11-06,1.367380867735917,-0.18973108709731734,10
676,2001-11-07,1.369900953590741,-0.17465985671199685,10
677,2001-11-08,1.3722693247754365,-0.15956877631280225,10
678,2001-11-09,1.3744858776546325,-0.14445954541576206,10
679,2001-11-10,1.3765505281808676,-0.12933387694626927,10
680,2001-11-11,1.378463207375248,-0.11419349813314346,10
681,2001-11-12,1.380223858347385,-0.0990401519087999,10
682,2001-11-13,1.381832435184133,-0.08387559805337316,10
683,2001-11-14,1.3832889033778888,-0.06870161327288354,10
684,2001-11-15,1.3845932408345822,-0.053519989388537303,10
685,2001-11-16,1.3857454382017913,-0.038332529067718626,10
686,2001-11-17,1.3867454975819398,-0.02314103925731966,10
687,2001-11-18,1.3875934295606573,-0.007947323420395214,10
